,poets,count,percentage,birth_year,death_year,period
2029,邵升,1,0.002328342918345014,-1,-1,唐
2030,李夔,1,0.002328342918345014,-1,-1,唐
2031,田游岩,1,0.002328342918345014,-1,-1,唐
2032,辛常伯,1,0.002328342918345014,-1,-1,唐
2033,邵大震,1,0.002328342918345014,-1,-1,唐
2034,王勔,1,0.002328342918345014,-1,-1,唐
2035,崔涤,1,0.002328342918345014,-1,726,盛唐
2036,狄仁杰,1,0.002328342918345014,630,700,初唐
2037,贺敱,1,0.002328342918345014,-1,-1,唐
2038,薛昚惑,1,0.002328342918345014,-1,-1,唐
2039,李福业,1,0.002328342918345014,-1,-1,唐
2040,郑惟忠,1,0.002328342918345014,-1,722,盛唐
2041,许圉师,1,0.002328342918345014,-1,679,初唐
2042,许天正,1,0.002328342918345014,-1,-1,唐
2043,赵中虚,1,0.002328342918345014,-1,-1,唐
2044,何仲宣,1,0.002328342918345014,-1,-1,唐
2045,沈叔安,1,0.002328342918345014,-1,-1,唐
2046,鲍氏君徽,1,0.002328342918345014,-1,-1,唐
2047,刘济,1,0.002328342918345014,-1,-1,唐
2048,刘子玄,1,0.002328342918345014,-1,-1,唐
2049,丘说,1,0.002328342918345014,-1,-1,唐
2050,裴璀,1,0.002328342918345014,-1,-1,唐
2051,萧妃,1,0.002328342918345014,-1,-1,唐
2052,宋若宪,1,0.002328342918345014,-1,835,中唐
2053,宋若昭,1,0.002328342918345014,-1,-1,唐
2054,宋若华,1,0.002328342918345014,-1,-1,唐
2055,宜芬公主,1,0.002328342918345014,-1,-1,唐
2056,王继鹏,1,0.002328342918345014,-1,-1,唐
2057,钱俶,1,0.002328342918345014,929,988,晚唐
2058,李建,1,0.002328342918345014,-1,-1,唐
2059,李从谦,1,0.002328342918345014,946,995,晚唐
2060,李从善,1,0.002328342918345014,-1,-1,唐
2061,李昪,1,0.002328342918345014,889,943,晚唐
2062,江妃,1,0.002328342918345014,-1,-1,唐
2063,杨玉环,1,0.002328342918345014,-1,-1,唐
2064,长孙氏,1,0.002328342918345014,-1,-1,唐
2065,李祎,1,0.002328342918345014,-1,743,盛唐
2066,李贞,1,0.002328342918345014,-1,688,初唐
2067,李元嘉,1,0.002328342918345014,-1,688,初唐
2068,余延寿,1,0.002328342918345014,-1,-1,唐
2069,张汯,1,0.002328342918345014,-1,-1,唐
2070,杨续,1,0.002328342918345014,-1,-1,唐
2071,刘元济,1,0.002328342918345014,-1,-1,唐
2072,褚遂良,1,0.002328342918345014,597,658,初唐
2073,刘洎,1,0.002328342918345014,-1,645,初唐
2074,封行高,1,0.002328342918345014,-1,-1,唐
2075,令狐德棻,1,0.002328342918345014,583,666,初唐
2076,于志宁,1,0.002328342918345014,588,665,初唐
2077,颜师古,1,0.002328342918345014,581,645,初唐
2078,吉中孚妻,1,0.002328342918345014,-1,-1,唐
2079,薛维翰,1,0.002328342918345014,-1,-1,唐
2080,刘氏瑶,1,0.002328342918345014,-1,-1,唐
2081,李季兰,1,0.002328342918345014,-1,-1,唐
2082,卢弼,1,0.002328342918345014,-1,-1,唐
2083,刘元淑,1,0.002328342918345014,-1,-1,唐
2084,薛耀,1,0.002328342918345014,-1,-1,唐
2085,程氏长文,1,0.002328342918345014,-1,-1,唐
2086,张氏琰,1,0.002328342918345014,-1,-1,唐
2087,陈昭,1,0.002328342918345014,-1,-1,唐
2088,李彦暐,1,0.002328342918345014,-1,-1,唐
2089,刘氏媛,1,0.002328342918345014,-1,-1,唐
2090,刘阜,1,0.002328342918345014,-1,-1,唐
2091,姚氏月华,1,0.002328342918345014,-1,-1,唐
2092,刘义,1,0.002328342918345014,-1,-1,唐
2093,刘友贤,1,0.002328342918345014,-1,-1,唐
2094,史俊,1,0.002328342918345014,-1,-1,唐
2095,杨敬述,1,0.002328342918345014,-1,-1,唐
2096,梁升卿,1,0.002328342918345014,-1,-1,唐
2097,元载,1,0.002328342918345014,-1,777,中唐
2098,厍狄履温,1,0.002328342918345014,-1,-1,唐
2099,崔珪,1,0.002328342918345014,-1,-1,唐
2100,史青,1,0.002328342918345014,-1,-1,唐
2101,蔡希周,1,0.002328342918345014,-1,-1,唐
2102,卢崇道,1,0.002328342918345014,-1,-1,唐
2103,康庭芝,1,0.002328342918345014,-1,-1,唐
2104,苏绾,1,0.002328342918345014,-1,-1,唐
2105,徐仁友,1,0.002328342918345014,-1,-1,唐
2106,孙翃,1,0.002328342918345014,-1,-1,唐
2107,崔颂,1,0.002328342918345014,-1,-1,唐
2108,徐知仁,1,0.002328342918345014,-1,-1,唐
2109,崔禹锡,1,0.002328342918345014,-1,-1,唐
2110,房琯,1,0.002328342918345014,697,763,盛唐
2111,崔尚,1,0.002328342918345014,-1,-1,唐
2112,崔沔,1,0.002328342918345014,673,739,初唐
2113,宇文融,1,0.002328342918345014,-1,-1,唐
2114,裴光庭,1,0.002328342918345014,675,732,初唐
2115,褚琇,1,0.002328342918345014,-1,-1,唐
2116,程行谌,1,0.002328342918345014,644,726,初唐
2117,李暠,1,0.002328342918345014,-1,-1,唐
2118,张渐,1,0.002328342918345014,-1,756,盛唐
2119,吴巩,1,0.002328342918345014,-1,-1,唐
2120,刘升,1,0.002328342918345014,676,730,初唐
2121,裴士淹,1,0.002328342918345014,-1,-1,唐
2122,梁洽,1,0.002328342918345014,-1,-1,唐
2123,荆冬倩,1,0.002328342918345014,-1,-1,唐
2124,程弥纶,1,0.002328342918345014,-1,-1,唐
2125,王乔,1,0.002328342918345014,-1,-1,唐
2126,郭向,1,0.002328342918345014,-1,-1,唐
2127,黄麟,1,0.002328342918345014,-1,-1,唐
2128,杜俨,1,0.002328342918345014,-1,-1,唐
2129,柳浑,1,0.002328342918345014,715,789,盛唐
2130,乔琳,1,0.002328342918345014,-1,784,中唐
2131,孟彦深,1,0.002328342918345014,-1,-1,唐
2132,杨志坚,1,0.002328342918345014,-1,-1,唐
2133,庾光先,1,0.002328342918345014,-1,-1,唐
2134,闾丘晓,1,0.002328342918345014,-1,757,盛唐
2135,张抃,1,0.002328342918345014,-1,-1,唐
2136,周万,1,0.002328342918345014,-1,-1,唐
2137,王岳灵,1,0.002328342918345014,-1,-1,唐
2138,杨颜,1,0.002328342918345014,-1,-1,唐
2139,崔亘,1,0.002328342918345014,-1,-1,唐
2140,赵骅,1,0.002328342918345014,-1,783,中唐
2141,陶岘,1,0.002328342918345014,-1,-1,唐
2142,李元操,1,0.002328342918345014,-1,-1,唐
2143,韦抗,1,0.002328342918345014,667,726,初唐
2144,李恒,1,0.002328342918345014,795,824,中唐
2145,乔侃,1,0.002328342918345014,-1,-1,唐
2146,吕太一,1,0.002328342918345014,-1,-1,唐
2147,张楚金,1,0.002328342918345014,-1,-1,唐
2148,郑遂初,1,0.002328342918345014,-1,-1,唐
2149,王绍宗,1,0.002328342918345014,-1,-1,唐
2150,司马逸客,1,0.002328342918345014,-1,-1,唐
2151,牛凤及,1,0.002328342918345014,-1,-1,唐
2152,王易从,1,0.002328342918345014,-1,-1,唐
2153,章玄同,1,0.002328342918345014,-1,-1,唐
2154,刘幽求,1,0.002328342918345014,655,715,初唐
2155,袁恕己,1,0.002328342918345014,-1,706,初唐
2156,朱使欣,1,0.002328342918345014,-1,-1,唐
2157,杨重玄,1,0.002328342918345014,-1,-1,唐
2158,李伯鱼,1,0.002328342918345014,-1,-1,唐
2159,梁知微,1,0.002328342918345014,-1,-1,唐
2160,王熊,1,0.002328342918345014,-1,-1,唐
2161,阴行先,1,0.002328342918345014,-1,-1,唐
2162,丘悦,1,0.002328342918345014,-1,-1,唐
2163,刘知几,1,0.002328342918345014,661,721,初唐
2164,闾丘均,1,0.002328342918345014,-1,-1,唐
2165,富嘉谟,1,0.002328342918345014,-1,-1,唐
2166,魏奉古,1,0.002328342918345014,-1,-1,唐
2167,张垍,1,0.002328342918345014,-1,-1,唐
2168,房融,1,0.002328342918345014,-1,705,初唐
2169,郑蜀宾,1,0.002328342918345014,-1,-1,唐
2170,张景源,1,0.002328342918345014,-1,-1,唐
2171,宋务光,1,0.002328342918345014,-1,-1,唐
2172,周利用,1,0.002328342918345014,-1,-1,唐
2173,李从远,1,0.002328342918345014,-1,-1,唐
2174,孙佺,1,0.002328342918345014,-1,712,初唐
2175,樊忱,1,0.002328342918345014,-1,-1,唐
2176,麹瞻,1,0.002328342918345014,-1,-1,唐
2177,毕乾泰,1,0.002328342918345014,-1,-1,唐
2178,王景,1,0.002328342918345014,-1,-1,唐
2179,辛替否,1,0.002328342918345014,-1,-1,唐
2180,于经野,1,0.002328342918345014,-1,-1,唐
2181,李咸,1,0.002328342918345014,-1,-1,唐
2182,郑南金,1,0.002328342918345014,-1,-1,唐
2183,陆景初,1,0.002328342918345014,-1,-1,唐
2184,窦希玠,1,0.002328342918345014,-1,-1,唐
2185,吴兢,1,0.002328342918345014,670,749,初唐
2186,寇泚,1,0.002328342918345014,-1,-1,唐
2187,洪子舆,1,0.002328342918345014,-1,-1,唐
2188,李如璧,1,0.002328342918345014,-1,-1,唐
2189,李澄之,1,0.002328342918345014,-1,-1,唐
2190,元希声,1,0.002328342918345014,-1,-1,唐
2191,郭利贞,1,0.002328342918345014,-1,-1,唐
2192,李行言,1,0.002328342918345014,-1,-1,唐
2193,李秘,1,0.002328342918345014,-1,-1,唐
2194,郑立之,1,0.002328342918345014,-1,-1,唐
2195,权彻,1,0.002328342918345014,-1,-1,唐
2196,杜建徽,1,0.002328342918345014,863,950,晚唐
2197,李曜,1,0.002328342918345014,-1,-1,唐
2198,韩屿,1,0.002328342918345014,-1,-1,唐
2199,李祜,1,0.002328342918345014,-1,-1,唐
2200,武翊黄,1,0.002328342918345014,-1,-1,唐
2201,张震,1,0.002328342918345014,-1,-1,唐
2202,何象,1,0.002328342918345014,-1,-1,唐
2203,刘山甫,1,0.002328342918345014,-1,-1,唐
2204,夏鸿,1,0.002328342918345014,-1,-1,唐
2205,王继勋,1,0.002328342918345014,-1,-1,唐
2206,沈韬文,1,0.002328342918345014,-1,-1,唐
2207,丁元和,1,0.002328342918345014,-1,-1,唐
2208,赵叔达,1,0.002328342918345014,-1,-1,唐
2209,刘羲叟,1,0.002328342918345014,-1,-1,唐
2210,刘义度,1,0.002328342918345014,-1,-1,唐
2211,梁震,1,0.002328342918345014,-1,-1,唐
2212,路洵美,1,0.002328342918345014,-1,-1,唐
2213,刘章,1,0.002328342918345014,-1,-1,唐
2214,张观,1,0.002328342918345014,-1,-1,唐
2215,杨鼎夫,1,0.002328342918345014,-1,-1,唐
2216,李浩弼,1,0.002328342918345014,-1,-1,唐
2217,王锴,1,0.002328342918345014,-1,-1,唐
2218,张格,1,0.002328342918345014,-1,-1,唐
2219,吴圆,1,0.002328342918345014,-1,-1,唐
2220,陆弘休,1,0.002328342918345014,-1,-1,唐
2221,安锜,1,0.002328342918345014,-1,-1,唐
2222,油蔚,1,0.002328342918345014,-1,-1,唐
2223,李韶,1,0.002328342918345014,-1,-1,唐
2224,董初,1,0.002328342918345014,-1,-1,唐
2225,解彦融,1,0.002328342918345014,-1,-1,唐
2226,何赞,1,0.002328342918345014,-1,-1,唐
2227,谢陶,1,0.002328342918345014,-1,-1,唐
2228,朱琳,1,0.002328342918345014,-1,-1,唐
2229,陈述,1,0.002328342918345014,-1,-1,唐
2230,徐安期,1,0.002328342918345014,-1,-1,唐
2231,徐璧,1,0.002328342918345014,-1,-1,唐
2232,朱绛,1,0.002328342918345014,-1,-1,唐
2233,颜舒,1,0.002328342918345014,-1,-1,唐
2234,李习,1,0.002328342918345014,-1,-1,唐
2235,李何,1,0.002328342918345014,-1,-1,唐
2236,符子珪,1,0.002328342918345014,-1,-1,唐
2237,郭恭,1,0.002328342918345014,-1,-1,唐
2238,刘夷道,1,0.002328342918345014,-1,-1,唐
2239,杨齐哲,1,0.002328342918345014,-1,-1,唐
2240,刘戬,1,0.002328342918345014,-1,-1,唐
2241,郑轨,1,0.002328342918345014,-1,-1,唐
2242,曾麻几,1,0.002328342918345014,-1,-1,唐
2243,金昌绪,1,0.002328342918345014,-1,-1,唐
2244,周庠,1,0.002328342918345014,-1,-1,唐
2245,陈元裕,1,0.002328342918345014,-1,-1,唐
2246,王沂,1,0.002328342918345014,-1,-1,唐
2247,杨昭俭,1,0.002328342918345014,-1,-1,唐
2248,韩昭裔,1,0.002328342918345014,-1,-1,唐
2249,赵延寿,1,0.002328342918345014,-1,948,晚唐
2250,崔居俭,1,0.002328342918345014,870,939,晚唐
2251,卢文纪,1,0.002328342918345014,876,951,晚唐
2252,刘辟,1,0.002328342918345014,-1,-1,唐
2253,郑颋,1,0.002328342918345014,-1,621,初唐
2254,李密,1,0.002328342918345014,224,287,初唐
2255,朱褒,1,0.002328342918345014,-1,-1,唐
2256,王易简,1,0.002328342918345014,885,963,晚唐
2257,李京,1,0.002328342918345014,-1,-1,唐
2258,邓洵美,1,0.002328342918345014,-1,-1,唐
2259,王镕,1,0.002328342918345014,873,921,晚唐
2260,杜常,1,0.002328342918345014,-1,-1,唐
2261,陈璠,1,0.002328342918345014,-1,-1,唐
2262,朱元,1,0.002328342918345014,-1,-1,唐
2263,张隐,1,0.002328342918345014,-1,-1,唐
2264,成辅端,1,0.002328342918345014,-1,804,中唐
2265,李赞华,1,0.002328342918345014,-1,-1,唐
2266,王巨仁,1,0.002328342918345014,-1,-1,唐
2267,长屋,1,0.002328342918345014,-1,-1,唐
2268,朝衡,1,0.002328342918345014,-1,-1,唐
2269,张仁溥,1,0.002328342918345014,-1,-1,唐
2270,刘坦,1,0.002328342918345014,-1,-1,唐
2271,乔舜,1,0.002328342918345014,898,972,晚唐
2272,韦遵,1,0.002328342918345014,-1,-1,唐
2273,钟蒨,1,0.002328342918345014,-1,-1,唐
2274,谢仲宣,1,0.002328342918345014,-1,-1,唐
2275,孙岘,1,0.002328342918345014,-1,-1,唐
2276,陈彦,1,0.002328342918345014,-1,-1,唐
2277,朱存,1,0.002328342918345014,-1,-1,唐
2278,韩垂,1,0.002328342918345014,-1,-1,唐
2279,李询,1,0.002328342918345014,-1,-1,唐
2280,梁藻,1,0.002328342918345014,-1,-1,唐
2281,李羽,1,0.002328342918345014,-1,-1,唐
2282,何昌龄,1,0.002328342918345014,-1,-1,唐
2283,韩定辞,1,0.002328342918345014,-1,-1,唐
2284,马彧,1,0.002328342918345014,-1,-1,唐
2285,查文徽,1,0.002328342918345014,-1,-1,唐
2286,包颖,1,0.002328342918345014,-1,-1,唐
2287,韦鼎,1,0.002328342918345014,-1,-1,唐
2288,高越,1,0.002328342918345014,-1,-1,唐
2289,陈贶,1,0.002328342918345014,-1,-1,唐
2290,张义方,1,0.002328342918345014,-1,-1,唐
2291,马致恭,1,0.002328342918345014,-1,-1,唐
2292,李昉,1,0.002328342918345014,925,996,晚唐
2293,李徵古,1,0.002328342918345014,-1,959,晚唐
2294,安鸿渐,1,0.002328342918345014,-1,-1,唐
2295,李延陵,1,0.002328342918345014,-1,-1,唐
2296,秦尚运,1,0.002328342918345014,-1,-1,唐
2297,吴大江,1,0.002328342918345014,-1,-1,唐
2298,沈祖仙,1,0.002328342918345014,-1,-1,唐
2299,徐介,1,0.002328342918345014,-1,-1,唐
2300,李聪,1,0.002328342918345014,-1,-1,唐
2301,杨持,1,0.002328342918345014,-1,-1,唐
2302,赵湘,1,0.002328342918345014,-1,-1,唐
2303,张怀,1,0.002328342918345014,-1,-1,唐
2304,杨行敏,1,0.002328342918345014,-1,-1,唐
2305,范夜,1,0.002328342918345014,-1,-1,唐
2306,方棫,1,0.002328342918345014,-1,-1,唐
2307,李建枢,1,0.002328342918345014,-1,-1,唐
2308,姚偓,1,0.002328342918345014,-1,-1,唐
2309,刘廓,1,0.002328342918345014,-1,-1,唐
2310,赵防,1,0.002328342918345014,-1,-1,唐
2311,刘望,1,0.002328342918345014,-1,-1,唐
2312,李伉,1,0.002328342918345014,-1,-1,唐
2313,崔江,1,0.002328342918345014,-1,-1,唐
2314,卫万,1,0.002328342918345014,-1,-1,唐
2315,冷朝光,1,0.002328342918345014,-1,-1,唐
2316,冯待征,1,0.002328342918345014,-1,-1,唐
2317,刘元叔,1,0.002328342918345014,-1,-1,唐
2318,潘求仁,1,0.002328342918345014,-1,-1,唐
2319,邵士彦,1,0.002328342918345014,-1,-1,唐
2320,荆叔,1,0.002328342918345014,-1,-1,唐
2321,张陵,1,0.002328342918345014,-1,-1,唐
2322,萧静,1,0.002328342918345014,-1,-1,唐
2323,郭汭,1,0.002328342918345014,-1,-1,唐
2324,徐玄之,1,0.002328342918345014,-1,-1,唐
2325,张敬徽,1,0.002328342918345014,-1,-1,唐
2326,邢象玉,1,0.002328342918345014,-1,-1,唐
2327,颜胄,1,0.002328342918345014,-1,-1,唐
2328,林璠,1,0.002328342918345014,-1,-1,唐
2329,卫光一,1,0.002328342918345014,-1,-1,唐
2330,柳曾,1,0.002328342918345014,-1,-1,唐
2331,郑严,1,0.002328342918345014,-1,-1,唐
2332,陈凝,1,0.002328342918345014,-1,-1,唐
2333,吴英秀,1,0.002328342918345014,-1,-1,唐
2334,唐尧臣,1,0.002328342918345014,-1,-1,唐
2335,熊曜,1,0.002328342918345014,-1,-1,唐
2336,魏兼恕,1,0.002328342918345014,-1,-1,唐
2337,杨逵,1,0.002328342918345014,-1,-1,唐
2338,徐谦,1,0.002328342918345014,-1,-1,唐
2339,冯道之,1,0.002328342918345014,-1,-1,唐
2340,张鸿,1,0.002328342918345014,-1,-1,唐
2341,景池,1,0.002328342918345014,-1,-1,唐
2342,方泽,1,0.002328342918345014,-1,-1,唐
2343,张侹,1,0.002328342918345014,-1,-1,唐
2344,蔡瑰,1,0.002328342918345014,-1,-1,唐
2345,徐之才,1,0.002328342918345014,-1,-1,唐
2346,张仲谋,1,0.002328342918345014,-1,-1,唐
2347,卢子发,1,0.002328342918345014,-1,-1,唐
2348,沈麟,1,0.002328342918345014,-1,-1,唐
2349,李逸,1,0.002328342918345014,-1,-1,唐
2350,潘佐,1,0.002328342918345014,-1,-1,唐
2351,潘图,1,0.002328342918345014,-1,-1,唐
2352,张保嗣,1,0.002328342918345014,-1,-1,唐
2353,李谨言,1,0.002328342918345014,-1,-1,唐
2354,张子明,1,0.002328342918345014,-1,-1,唐
2355,严郭,1,0.002328342918345014,-1,-1,唐
2356,曹修古,1,0.002328342918345014,-1,-1,唐
2357,王邵,1,0.002328342918345014,-1,-1,唐
2358,李得,1,0.002328342918345014,-1,-1,唐
2359,殷益,1,0.002328342918345014,-1,-1,唐
2360,罗维,1,0.002328342918345014,-1,-1,唐
2361,李建业,1,0.002328342918345014,-1,-1,唐
2362,陈政,1,0.002328342918345014,-1,-1,唐
2363,陈嶰,1,0.002328342918345014,-1,-1,唐
2364,苗仲方,1,0.002328342918345014,-1,-1,唐
2365,韩雄,1,0.002328342918345014,-1,-1,唐
2366,罗炯,1,0.002328342918345014,-1,-1,唐
2367,殷陶,1,0.002328342918345014,-1,-1,唐
2368,冯少吉,1,0.002328342918345014,-1,-1,唐
2369,李伦,1,0.002328342918345014,-1,-1,唐
2370,王梦周,1,0.002328342918345014,-1,-1,唐
2371,萧意,1,0.002328342918345014,-1,-1,唐
2372,孙咸,1,0.002328342918345014,-1,-1,唐
2373,卢鉟,1,0.002328342918345014,-1,-1,唐
2374,戴休珽,1,0.002328342918345014,-1,-1,唐
2375,周岳秀,1,0.002328342918345014,-1,-1,唐
2376,谢太虚,1,0.002328342918345014,-1,-1,唐
2377,韦镒,1,0.002328342918345014,-1,-1,唐
2378,麻温其,1,0.002328342918345014,-1,-1,唐
2379,郑玉,1,0.002328342918345014,-1,-1,唐
2380,裴瑶,1,0.002328342918345014,-1,-1,唐
2381,杨彝,1,0.002328342918345014,-1,-1,唐
2382,何敬,1,0.002328342918345014,-1,-1,唐
2383,欧阳宾,1,0.002328342918345014,-1,-1,唐
2384,唐温如,1,0.002328342918345014,-1,-1,唐
2385,黄文,1,0.002328342918345014,-1,-1,唐
2386,慕容韦,1,0.002328342918345014,-1,-1,唐
2387,王瓒,1,0.002328342918345014,-1,924,晚唐
2388,赵起,1,0.002328342918345014,-1,-1,唐
2389,王言史,1,0.002328342918345014,-1,-1,唐
2390,王揆,1,0.002328342918345014,-1,-1,唐
2391,韦道逊,1,0.002328342918345014,-1,-1,唐
2392,钱戭,1,0.002328342918345014,-1,-1,唐
2393,李澣,1,0.002328342918345014,-1,-1,唐
2394,杨奇鲲,1,0.002328342918345014,-1,881,晚唐
2395,南诏骠信,1,0.002328342918345014,-1,-1,唐
2396,浩虚舟,1,0.002328342918345014,-1,-1,唐
2397,李衢,1,0.002328342918345014,-1,-1,唐
2398,严恽,1,0.002328342918345014,-1,870,晚唐
2399,曹汾,1,0.002328342918345014,-1,874,晚唐
2400,邢群,1,0.002328342918345014,-1,-1,唐
2401,冯涯,1,0.002328342918345014,-1,-1,唐
2402,崔元略,1,0.002328342918345014,-1,832,中唐
2403,杨鸿,1,0.002328342918345014,-1,-1,唐
2404,陈上美,1,0.002328342918345014,-1,-1,唐
2405,牛丛,1,0.002328342918345014,-1,-1,唐
2406,许瀍,1,0.002328342918345014,-1,-1,唐
2407,李损之,1,0.002328342918345014,-1,-1,唐
2408,裴思谦,1,0.002328342918345014,-1,-1,唐
2409,王良会,1,0.002328342918345014,-1,-1,唐
2410,尹璞,1,0.002328342918345014,-1,-1,唐
2411,钟辂,1,0.002328342918345014,-1,-1,唐
2412,李章武,1,0.002328342918345014,-1,-1,唐
2413,房千里,1,0.002328342918345014,-1,-1,唐
2414,柴夔,1,0.002328342918345014,-1,-1,唐
2415,许玫,1,0.002328342918345014,-1,-1,唐
2416,庾敬休,1,0.002328342918345014,-1,835,中唐
2417,王彦威,1,0.002328342918345014,-1,-1,唐
2418,卢求,1,0.002328342918345014,-1,-1,唐
2419,长孙翱,1,0.002328342918345014,-1,-1,唐
2420,殷潜之,1,0.002328342918345014,-1,-1,唐
2421,彭蟾,1,0.002328342918345014,-1,-1,唐
2422,王枢,1,0.002328342918345014,-1,-1,唐
2423,钱可复,1,0.002328342918345014,-1,835,中唐
2424,张良器,1,0.002328342918345014,-1,-1,唐
2425,朱可名,1,0.002328342918345014,-1,-1,唐
2426,卢嗣立,1,0.002328342918345014,-1,-1,唐
2427,易重,1,0.002328342918345014,-1,-1,唐
2428,唐思言,1,0.002328342918345014,-1,-1,唐
2429,孟守,1,0.002328342918345014,-1,-1,唐
2430,李潜,1,0.002328342918345014,-1,-1,唐
2431,石贯,1,0.002328342918345014,-1,-1,唐
2432,丘上卿,1,0.002328342918345014,-1,-1,唐
2433,张道符,1,0.002328342918345014,-1,861,晚唐
2434,崔轩,1,0.002328342918345014,-1,-1,唐
2435,樊骧,1,0.002328342918345014,-1,-1,唐
2436,裴翻,1,0.002328342918345014,-1,-1,唐
2437,刘耕,1,0.002328342918345014,-1,-1,唐
2438,孟球,1,0.002328342918345014,-1,-1,唐
2439,高退之,1,0.002328342918345014,-1,-1,唐
2440,路贯,1,0.002328342918345014,-1,-1,唐
2441,郭圆,1,0.002328342918345014,-1,-1,唐
2442,薛宜僚,1,0.002328342918345014,-1,-1,唐
2443,刘庄物,1,0.002328342918345014,-1,-1,唐
2444,张鹭,1,0.002328342918345014,-1,-1,唐
2445,杨洵美,1,0.002328342918345014,-1,-1,唐
2446,李甘,1,0.002328342918345014,-1,-1,唐
2447,窦洵直,1,0.002328342918345014,-1,-1,唐
2448,郭周藩,1,0.002328342918345014,-1,-1,唐
2449,陈彦博,1,0.002328342918345014,-1,-1,唐
2450,贾谟,1,0.002328342918345014,-1,-1,唐
2451,范传质,1,0.002328342918345014,-1,-1,唐
2452,卢钧,1,0.002328342918345014,-1,-1,唐
2453,崔公信,1,0.002328342918345014,-1,-1,唐
2454,马植,1,0.002328342918345014,-1,-1,唐
2455,李虞仲,1,0.002328342918345014,772,836,中唐
2456,韦表微,1,0.002328342918345014,-1,-1,唐
2457,李宗闵,1,0.002328342918345014,-1,-1,唐
2458,何儒亮,1,0.002328342918345014,-1,-1,唐
2459,汪万於,1,0.002328342918345014,-1,-1,唐
2460,孙革,1,0.002328342918345014,-1,-1,唐
2461,王仲舒,1,0.002328342918345014,762,823,中唐
2462,卢景亮,1,0.002328342918345014,-1,-1,唐
2463,徐希仁,1,0.002328342918345014,-1,-1,唐
2464,贺兰朋吉,1,0.002328342918345014,-1,-1,唐
2465,李溟,1,0.002328342918345014,-1,-1,唐
2466,严公贶,1,0.002328342918345014,-1,-1,唐
2467,严公弼,1,0.002328342918345014,-1,-1,唐
2468,独孤申叔,1,0.002328342918345014,776,802,中唐
2469,张顶,1,0.002328342918345014,-1,-1,唐
2470,陶雍,1,0.002328342918345014,-1,-1,唐
2471,王质,1,0.002328342918345014,-1,-1,唐
2472,赵存约,1,0.002328342918345014,-1,-1,唐
2473,高铢,1,0.002328342918345014,-1,-1,唐
2474,孔温业,1,0.002328342918345014,-1,-1,唐
2475,崔郾,1,0.002328342918345014,768,836,中唐
2476,韦瓘,1,0.002328342918345014,-1,-1,唐
2477,刘三复,1,0.002328342918345014,-1,-1,唐
2478,李虞,1,0.002328342918345014,-1,-1,唐
2479,梁铉,1,0.002328342918345014,-1,-1,唐
2480,刘鲁风,1,0.002328342918345014,-1,-1,唐
2481,崔郊,1,0.002328342918345014,-1,-1,唐
2482,吕群,1,0.002328342918345014,-1,-1,唐
2483,张胜之,1,0.002328342918345014,-1,-1,唐
2484,张复,1,0.002328342918345014,-1,-1,唐
2485,萧建,1,0.002328342918345014,-1,-1,唐
2486,刘轲,1,0.002328342918345014,-1,-1,唐
2487,独孤铉,1,0.002328342918345014,-1,-1,唐
2488,吴晃,1,0.002328342918345014,-1,-1,唐
2489,纪元皋,1,0.002328342918345014,-1,-1,唐
2490,王季则,1,0.002328342918345014,-1,-1,唐
2491,潘存实,1,0.002328342918345014,-1,-1,唐
2492,皇甫曙,1,0.002328342918345014,-1,-1,唐
2493,廖有方,1,0.002328342918345014,-1,-1,唐
2494,卢宗回,1,0.002328342918345014,-1,-1,唐
2495,令狐绹,1,0.002328342918345014,795,872,中唐
2496,魏谟,1,0.002328342918345014,793,858,中唐
2497,郑颢,1,0.002328342918345014,-1,-1,唐
2498,孙定,1,0.002328342918345014,-1,-1,唐
2499,刘崇龟,1,0.002328342918345014,-1,-1,唐
2500,王希羽,1,0.002328342918345014,-1,-1,唐
2501,裴皞,1,0.002328342918345014,-1,-1,唐
2502,陈乘,1,0.002328342918345014,-1,-1,唐
2503,唐廪,1,0.002328342918345014,-1,-1,唐
2504,林嵩,1,0.002328342918345014,-1,-1,唐
2505,汪极,1,0.002328342918345014,-1,-1,唐
2506,裴贽,1,0.002328342918345014,-1,905,晚唐
2507,狄归昌,1,0.002328342918345014,-1,-1,唐
2508,姚岩杰,1,0.002328342918345014,-1,-1,唐
2509,韩仪,1,0.002328342918345014,-1,-1,唐
2510,李屿,1,0.002328342918345014,-1,-1,唐
2511,卢尚卿,1,0.002328342918345014,-1,-1,唐
2512,程贺,1,0.002328342918345014,-1,-1,唐
2513,李克恭,1,0.002328342918345014,-1,890,晚唐
2514,郑合,1,0.002328342918345014,-1,-1,唐
2515,卢嗣业,1,0.002328342918345014,-1,-1,唐
2516,许三畏,1,0.002328342918345014,-1,-1,唐
2517,李廷璧,1,0.002328342918345014,-1,-1,唐
2518,卢携,1,0.002328342918345014,-1,881,晚唐
2519,羊昭业,1,0.002328342918345014,-1,-1,唐
2520,刘崇鲁,1,0.002328342918345014,-1,-1,唐
2521,薛准,1,0.002328342918345014,-1,-1,唐
2522,崔璐,1,0.002328342918345014,-1,-1,唐
2523,李旭,1,0.002328342918345014,-1,-1,唐
2524,王越宾,1,0.002328342918345014,-1,-1,唐
2525,张直,1,0.002328342918345014,-1,-1,唐
2526,荆浩,1,0.002328342918345014,-1,-1,唐
